en,de,kind,category,confidence,source,verified_at,note,loc_key,en_id
Trade Contract,Handelsvertrag,effect,,localization,resources.assets,2026-09-22,,Reward_TraderInterval25_Name,trade_contract
Trade Hub,Handelsposten,effect,,localization,resources.assets,2026-09-22,,Reward_ReputationFromTrade_Name,trade_hub
Trade Logs,Handelsprotokolle,effect,,localization,resources.assets,2026-09-22,,Reward_Composite_TradingPacks_Name,trade_logs
Trade Negotiations,Handelsverhandlungen,effect,,localization,resources.assets,2026-09-22,,Effect_MoreAmberFromRoutes_Name,trade_negotiations
Trade Pack Instructions,Handelspaket-Anweisungen,effect,,localization,resources.assets,2026-09-22,,Reward_Composite_TradePackRecipes_Name,trade_pack_instructions
Training Gear Delivery Line,Trainingsausrüstung-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_TrainingGear_Name,training_gear_delivery_line
Training Grounds,Trainingsgelände,effect,,localization,resources.assets,2026-09-22,,Reward_LizardResolveForTrainingGearProd_Name,training_grounds
Travel Rations,Reiserationen,effect,,localization,resources.assets,2026-09-22,,Reward_HaulerBreak_Name,travel_rations
Treatment,Behandlung,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_TreatmentEffect_Name,treatment
Tree Grazer,Baumfresser,effect,,localization,resources.assets,2026-09-22,,Effect_ModTreeEater_Name,tree_grazer
Unbearable Smell,Unerträglicher Geruch,effect,,localization,resources.assets,2026-09-22,,Effect_BlightRateforResolveReputation_Child_Name,unbearable_smell
Uncommon Sunken Treasure,Ungewöhnlicher versunkener Schatz,effect,,localization,resources.assets,2026-09-22,,Reward_RewardsPack_Uncommon_Name,uncommon_sunken_treasure
Under An Open Sky,Unter freiem Himmel,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_UnderTheOpenSky_Name,under_an_open_sky
Under the Queen's Gaze,Unter den Augen der Königin,effect,,localization,resources.assets,2026-09-22,,Effect_NoOrderChoice_Name,under_the_queens_gaze
Unearthly Element,Überirdisches Element,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_UnearthlyElement_Name,unearthly_element
Unfair Rationing,Unfaire Rationierung,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_UnfairProhibitionPenalty_Name,unfair_rationing
Unfavorable Weather,Ungünstiges Wetter,effect,,localization,resources.assets,2026-09-22,,Effect_NoPositiveSeasonalEffects_Name,unfavorable_weather
Unique Ally,Einzigartiger Verbündeter,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_HarpyStormbirdResolve_Name,unique_ally
Unleashed Beast,Entfesselte Bestie,effect,,localization,resources.assets,2026-09-22,,Effect_WarBeastHostility_Name,unleashed_beast
Unnatural Erosion,Unnatürliche Erosion,effect,,localization,resources.assets,2026-09-22,,Effect_SMod_FewerDepositsCharges_Name,unnatural_erosion
Unshackled Spirits,Entfesselte Geister,effect,,localization,resources.assets,2026-09-22,,Effect_StormforgeResolve_Name,unshackled_spirits
Untamed Wilds,Ungezähmte Wildnis,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_UntamedWilds_Name,untamed_wilds
Untapped Wealth,Ungenutzter Reichtum,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_NodesBonuses_Name,untapped_wealth
Unwelcoming Region,Unwirtliche Region,effect,,localization,resources.assets,2026-09-22,,Effect_CaravanTradeBlock_Name,unwelcoming_region
Unyielding Corruption,Gnadenlose Verderbnis,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_CorruptionFavoringBlock_Name,unyielding_corruption
Upgraded Woodcutting,Holzfällen upgegradet,effect,,localization,resources.assets,2026-09-22,,Effect_WE_WoodcuttersCampUpgrades_Name,upgraded_woodcutting
Urban Planning,Stadtplanung,effect,,localization,resources.assets,2026-09-22,,Effect_HubsForHousingSpots_Name,urban_planning
Usury,Wucher,effect,,localization,resources.assets,2026-09-22,,Effect_BlackMarketPayment_Name,usury
Value Added Tax,Mehrwertsteuer,effect,,localization,resources.assets,2026-09-22,,Reward_AmberForTrading_Name,value_added_tax
Vanishing,Verschwindet,effect,,localization,resources.assets,2026-09-22,,Effect_GhostRemoveSelf_Name,vanishing
Vanishing Goods,Verschwindende Waren,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_GrowingServiceConsumption_Name,vanishing_goods
Vanishing Water,Verschwindendes Wasser,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_MoreWaterConsumption_Name,vanishing_water
Vassal Tax,Vasallensteuer,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_ImpatienceForAmber_Name,vassal_tax
Vegetable Delivery Line,Gemüse-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Vegetables_Name,vegetable_delivery_line
Vessel of Incense,Gefäß mit Weihrauch,effect,,localization,resources.assets,2026-09-22,,Reward_Incense_Name,vessel_of_incense
Vessels of Sparkdew,Gefäße mit Funkentau,effect,,localization,resources.assets,2026-09-22,,Reward_SparkWater_Name,vessels_of_sparkdew
Vials of Dye,Fläschchen Färbemittel,effect,,localization,resources.assets,2026-09-22,,Reward_Ink_Name,vials_of_dye
Viceroy's Survival Guide,Überlebenshandbuch des Statthalters,effect,,localization,resources.assets,2026-09-22,,Effect_FoodProductionSpeed20_Name,viceroys_survival_guide
Village Mascot,Dorfmaskottchen,effect,,localization,resources.assets,2026-09-22,,Effect_BiomePoroResolve_Name,village_mascot
Villagers,Dorfbewohner,effect,,localization,resources.assets,2026-09-22,,Reward_NewRandomVillagers_Generic_Name,villagers
Vineyard Town,Weinbergstadt,effect,,localization,resources.assets,2026-09-22,,Reward_BeaverResolveForWineProd_Name,vineyard_town
Violent Dusk,Brutale Abenddämmerung,effect,,localization,resources.assets,2026-09-22,,Effect_WorseStorms_Permanent_Name,violent_dusk
Vitality,Vitalität,effect,,localization,resources.assets,2026-09-22,,Effect_InstitutionResolveForComplexFood_Name,vitality
Voice of the Forest,Stimme des Waldes,effect,,localization,resources.assets,2026-09-22,,Effect_CystForGlade_Name,voice_of_the_forest
Voice of the Sealed Ones,Stimme der Versiegelten,effect,,localization,resources.assets,2026-09-22,,Effect_CorruptionKill_Name,voice_of_the_sealed_ones
Warm Welcome,Herzliches Willkommen,effect,,localization,resources.assets,2026-09-22,,Reward_SeasonalEffect_WarmWelcome_Name,warm_welcome
Watchtower,Wachturm,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_NoHostility_Name,watchtower
Water Pipeline,Wasserleitung,effect,,localization,resources.assets,2026-09-22,,EffectModel_FrogHouseResolveForEngines_Name,water_pipeline
Waterskin Delivery Line,Wasserschlauch-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Waterskins_Name,waterskin_delivery_line
Watery Grave,Nasses Grab,effect,,localization,resources.assets,2026-09-22,,Effect_WateryGrave_Name,watery_grave
Ways of the Forest,Wege des Waldes,effect,,localization,resources.assets,2026-09-22,,Effect_HostilityLower_Name,ways_of_the_forest
Wealth,Reichtum,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_Wealth_Name,wealth
Weather Anomaly,Wetteranomalie,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_LongStorm_Name,weather_anomaly
Well-Rested Workers,Gut erholte Arbeiter,effect,,localization,resources.assets,2026-09-22,,Reward_NeedPerkLeisureProd_Name,well_rested_workers
Wet Soil,Nasser Erdboden,effect,,localization,resources.assets,2026-09-22,,Effect_WetSoil_Name,wet_soil
Whispering Tombs,Flüsternde Gräber,effect,,localization,resources.assets,2026-09-22,,Effect_WhisperingTombs_Name,whispering_tombs
Wide Nets,Große Netze,effect,,localization,resources.assets,2026-09-22,,Effect_FishingSpeed_Name,wide_nets
Wild Growth,Wildwuchs,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_MoreDepositCharges_Name,wild_growth
Wildfire Presence,Wildfeuer-Präsenz,effect,,localization,resources.assets,2026-09-22,,Reward_FuelConsumptionWildfire_Name,wildfire_presence
Wine Delivery Line,Wein-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Wine_Name,wine_delivery_line
Wine Shortage,Weinknappheit,effect,,localization,resources.assets,2026-09-22,,Effect_WineShortage_Name,wine_shortage
Without Restrictions,Ohne Einschränkungen,effect,,localization,resources.assets,2026-09-22,,Reward_ConsumptionBlockforProd_Name,without_restrictions
Woodcutter's Prayer,Das Gebet des Holzfällers,effect,,localization,resources.assets,2026-09-22,,Effect_WoodcuttersPrayer_Name,woodcutters_prayer
Woodcutter's Song,Das Lied des Holzfällers,effect,,localization,resources.assets,2026-09-22,,Reward_ResolveForGlade_Name,woodcutters_song
Woodcutter's Tools,Holzfällerwerkzeuge,effect,,localization,resources.assets,2026-09-22,,Reward_WoodcuttersCampProdBoost_Name,woodcutters_tools
Woodpecker Technique,Specht-Technik,effect,,localization,resources.assets,2026-09-22,,Reward_InsectForTree_Name,woodpecker_technique
Woodworking Tools,Holzbearbeitungswerkzeuge,effect,,localization,resources.assets,2026-09-22,,Reward_RawProdBonus_TrainingGear_Name,woodworking_tools
Work Safety Guide,Leitfaden zur Arbeitssicherheit,effect,,localization,resources.assets,2026-09-22,,Reward_ProdSpeedForEducation_Name,work_safety_guide
Workbench,Werkbank,effect,,localization,resources.assets,2026-09-22,,EffectModel_FrogHouseBuildingMatCrit_Name,workbench
Worker Mobilization,Mobilisierung von Arbeitnehmern,effect,,localization,resources.assets,2026-09-22,,Effect_ExtraProductionForRelicsInProgress_Name,worker_mobilization
Worker's Rations,Arbeiter-Rationen,effect,,localization,resources.assets,2026-09-22,,Effect_ExtraProdForConsumption_Name,workers_rations
Working Hard and Smart,Hart arbeiten ... und mit Köpfchen,effect,,localization,resources.assets,2026-09-22,,Reward_NeedPerkEducationProduction_Name,working_hard_and_smart
Workstation Upgrade,Werkbank-Upgrade,effect,,localization,resources.assets,2026-09-22,,Reward_CrudeWorkstationProd50_Name,workstation_upgrade
Worms After the Rain,Würmer nach dem Regen,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_InsectsInScavenger_Name,worms_after_the_rain
Writing Desk,Schreibpult,effect,,localization,resources.assets,2026-09-22,,EffectModel_BeaverHousesUniqueBonus_Name,writing_desk
Zhorg's Secret Ingredient,Zhorgs geheime Zutat,effect,,localization,resources.assets,2026-09-22,,Reward_AccidentalSkewers_Name,zhorgs_secret_ingredient
Zitan Box,Zitan-Schatulle,effect,,localization,resources.assets,2026-09-22,,Effect_BlightrotedViceroyBox_Name,zitan_box
Altar of Decay,Altar des Verfalls,glade_event,,localization,resources.assets,2026-09-22,,Relic_AltarOfDecay_Name,altar_of_decay
Ancient Burial Site,Alte Grabstätte,glade_event,,localization,resources.assets,2026-09-22,,Relic_BurrialGrounds_Name,ancient_burial_site
Ancient Shrine,Uralter Schrein,glade_event,,localization,resources.assets,2026-09-22,,Relic_AncientShrine_T1_Name,ancient_shrine
Archaeological Discovery,Archäologische Entdeckung,glade_event,,localization,resources.assets,2026-09-22,,Relic_ScorpionStage1_Name,archaeological_discovery
Archaeological Excavation,Archäologische Ausgrabungen,glade_event,,localization,resources.assets,2026-09-22,,Relic_ScorpionStage2_Name,archaeological_excavation
Archaeological Reconstruction,Archäologische Rekonstruktion,glade_event,,localization,resources.assets,2026-09-22,,Relic_ScorpionStage3_Name,archaeological_reconstruction
Black Treasure Stag,Schwarzer Schatzhirsch,glade_event,,localization,resources.assets,2026-09-22,,Relic_BlackStag_Name,black_treasure_stag
Blightrot Cauldron,Pestfäulekessel,glade_event,,localization,resources.assets,2026-09-22,,Relic_BlightrotCauldron_Name,blightrot_cauldron
Blood Flower,Blutblume,glade_event,,localization,resources.assets,2026-09-22,,Relic_Blightrot_T1_Name,blood_flower
Blood Flower (Clone),Blutblume (Klon),glade_event,,localization,resources.assets,2026-09-22,,Relic_Blightrot_Clone_T1_Name,blood_flower_clone
Corrupted Caravan,Verseuchte Karawane,glade_event,,localization,resources.assets,2026-09-22,,Relic_CorruptedCaravana_Name,corrupted_caravan
Dark Gate,Tor der Finsternis,glade_event,,localization,resources.assets,2026-09-22,,Relic_AncientGate_Name,dark_gate
Destroyed Cage of the Warbeast,Zerstörter Käfig der Kriegsbestie,glade_event,,localization,resources.assets,2026-09-22,,Relic_WarBeastCage_Name,destroyed_cage_of_the_warbeast
Destroyed Rainpunk Foundry,Zerstörte Regenpunk-Gießerei,glade_event,,localization,resources.assets,2026-09-22,,Relic_RainpunkFactory_Name,destroyed_rainpunk_foundry
Drainage Mole,Abflussmaulwurf,glade_event,,localization,resources.assets,2026-09-22,,Relic_Mole_Name,drainage_mole
Escaped Convicts,Entflohene Sträflinge,glade_event,,localization,resources.assets,2026-09-22,,Relic_Convicts_Name,escaped_convicts
Fallen Bat Miners,Gefallene Fledermaus-Bergarbeiter,glade_event,,localization,resources.assets,2026-09-22,,Relic_BatBattleground_T1_Name,fallen_bat_miners
Fallen Beaver Traders,Gefallene Biberhändler,glade_event,,localization,resources.assets,2026-09-22,,Relic_BeaverBattleground_T1_Name,fallen_beaver_traders
Fallen Fox Scouts,Gefallene Fuchsspäher,glade_event,,localization,resources.assets,2026-09-22,,Relic_FoxBattleground_T1_Name,fallen_fox_scouts
Fallen Frog Architects,Gefallene Froscharchitekten,glade_event,,localization,resources.assets,2026-09-22,,Relic_FrogBattleground_T1_Name,fallen_frog_architects
Fallen Harpy Scientists,Gefallene Harpyien-Wissenschaftler,glade_event,,localization,resources.assets,2026-09-22,,Relic_HarpyBattleground_T1_Name,fallen_harpy_scientists
Fallen Human Explorers,Gruppe gefallener Menschen-Erkunder,glade_event,,localization,resources.assets,2026-09-22,,Relic_HumanBattleground_T1_Name,fallen_human_explorers
Fallen Lizard Hunters,Gefallene Echsenjäger,glade_event,,localization,resources.assets,2026-09-22,,Relic_LizardBattleground_T1_Name,fallen_lizard_hunters
Fishman Soothsayer,Fischmenschen-Hellseher,glade_event,,localization,resources.assets,2026-09-22,,Relic_FishmenSoothsayer_Name,fishman_soothsayer
Fishmen Cave,Fischmenschenhöhle,glade_event,,localization,resources.assets,2026-09-22,,Relic_FishmenCave_Name,fishmen_cave
Fishmen Lighthouse,Fischmenschenleuchtturm,glade_event,,localization,resources.assets,2026-09-22,,Relic_FishmenLighthouse_Name,fishmen_lighthouse
Fishmen Outpost,Fischmenschen-Außenposten,glade_event,,localization,resources.assets,2026-09-22,,Relic_FishmenOutpost_Name,fishmen_outpost
Fishmen Totem,Fischmenschentotem,glade_event,,localization,resources.assets,2026-09-22,,Relic_FishmenTotem_Name,fishmen_totem
Forgotten Temple of the Sun,Vergessener Sonnentempel,glade_event,,localization,resources.assets,2026-09-22,,Relic_Temple_Name,forgotten_temple_of_the_sun
Forsaken Crypt,Verlassene Gruft,glade_event,,localization,resources.assets,2026-09-22,,Relic_ForsakenCrypt_Name,forsaken_crypt
Fuming Machinery,Dampfende Maschine,glade_event,,localization,resources.assets,2026-09-22,,Relic_FumingMachinery_Name,fuming_machinery
Ghost Chest,Geistertruhe,glade_event,,localization,resources.assets,2026-09-22,,Relic_GenericGhostChest_T1_Name,ghost_chest
Ghost of Crazed Engineer,Geist eines verrückten Ingenieurs,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost41_Name,ghost_of_crazed_engineer
Ghost of a Beaver Engineer,Geist einer Biberingenieurin,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost18_Name,ghost_of_a_beaver_engineer
Ghost of a Blight Fighter Captain,Geist eines Pestfäulekämpfer-Hauptmanns,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost1_Name,ghost_of_a_blight_fighter_captain
Ghost of a Corrupt Judge,Geist einer korrupten Richterin,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost42_Name,ghost_of_a_corrupt_judge
Ghost of a Defeated Viceroy,Geist eines besiegten Statthalters,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost11_Name,ghost_of_a_defeated_viceroy
Ghost of a Deranged Scout,Geist einer wahnsinnigen Späherin,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost4_Name,ghost_of_a_deranged_scout
Ghost of a Druid,Geist einer Druidin,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost12_Name,ghost_of_a_druid
Ghost of a Fallen Newcomer,Geist eines gefallenen Neulings,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost8_Name,ghost_of_a_fallen_newcomer
Ghost of a Fire Priest,Geist eines Feuerpriesters,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost23_Name,ghost_of_a_fire_priest
Ghost of a Fox Elder,Geist eines Fuchsältesten,glade_event,,localization,resources.assets,2026-09-22,,Relic_Ghost35_Name,ghost_of_a_fox_elder
